tree_id	species
T_214787	Quercus ilex
T_214789	Pinus pinaster
T_214792	Quercus ilex
T_214793	Quercus ilex
T_214800	Quercus ilex
T_214802	Quercus ilex
T_214812	Quercus ilex
T_214823	Fagus sylvatica
T_214840	Pinus pinaster
T_214869	Quercus ilex
T_214870	Quercus ilex
T_214877	Quercus ilex
T_214899	Quercus ilex
T_214901	Quercus ilex
T_214910	Quercus ilex
T_214911	Quercus ilex
T_214912	Quercus ilex
T_214919	Quercus ilex
T_214930	Quercus ilex
T_214932	Quercus ilex
T_214939	Quercus ilex
T_214980	Quercus ilex
T_214981	Quercus ilex
T_214987	Quercus ilex
T_214989	Quercus ilex
T_214993	Quercus ilex
T_215000	Quercus ilex
T_215041	Quercus ilex
T_215054	Pinus pinaster
T_215056	Quercus ilex
T_215063	Quercus ilex
T_215068	Quercus ilex
T_215078	Quercus ilex
T_215086	Quercus ilex
T_215098	Quercus ilex
T_215139	Quercus ilex
T_215145	Quercus ilex
T_215183	Fagus sylvatica
T_215213	Pinus pinaster
T_215224	Pinus pinaster
T_215256	Quercus ilex
T_215261	Quercus ilex
T_215264	Quercus ilex
T_215291	Quercus ilex
T_215298	Quercus ilex
T_215300	Quercus ilex
T_215302	Quercus ilex
T_215308	Quercus ilex
T_215324	Quercus ilex
T_215332	Quercus ilex
T_215334	Quercus ilex
T_215337	Quercus ilex
T_215351	Quercus ilex
T_215352	Quercus ilex
T_215382	Pinus pinaster
T_215385	Fagus sylvatica
T_215400	Quercus ilex
T_215406	Quercus ilex
T_215420	Quercus ilex
T_215428	Quercus ilex
T_215438	Quercus ilex
T_215502	Quercus ilex
T_215508	Quercus ilex
T_215511	Pinus pinaster
T_215514	Quercus ilex
T_215527	Quercus ilex
T_215529	Quercus ilex
T_215544	Quercus ilex
T_215553	Quercus ilex
T_215559	Quercus ilex
T_215564	Quercus ilex
T_215601	Pinus pinaster
T_215617	Pinus pinaster
T_215623	Quercus ilex
T_215654	Quercus ilex
T_215662	Pinus pinaster
T_215683	Quercus ilex
T_215688	Quercus ilex
T_215689	Quercus ilex
T_215704	Quercus ilex
T_215715	Quercus ilex
T_215717	Quercus ilex
T_215783	Quercus ilex
T_215799	Quercus ilex
T_215800	Fagus sylvatica
T_215893	Quercus ilex
T_215903	Quercus ilex
T_215913	Quercus ilex
T_215916	Quercus ilex
T_215936	Quercus ilex
T_215937	Quercus ilex
T_215948	Quercus ilex
T_215964	Quercus ilex
T_215974	Quercus ilex
T_215985	Quercus ilex
T_215988	Quercus ilex
T_216017	Quercus ilex
T_216021	Quercus ilex
T_216029	Quercus ilex
T_216033	Quercus ilex
T_216043	Quercus ilex
T_216044	Quercus ilex
T_216047	Quercus ilex
T_216053	Quercus ilex
T_216092	Quercus ilex
T_216098	Quercus ilex
T_216163	Quercus ilex
T_216171	Quercus ilex
T_216173	Quercus ilex
T_216177	Quercus ilex
T_216197	Quercus ilex
T_216231	Quercus ilex
T_216233	Quercus ilex
T_216246	Quercus ilex
T_216256	Quercus ilex
T_216259	Quercus ilex
T_216279	Quercus ilex
T_216280	Quercus ilex
T_216284	Quercus ilex
T_216292	Quercus ilex
T_216293	Quercus ilex
T_216297	Quercus ilex
T_216312	Pinus pinaster
T_216326	Quercus ilex
T_216337	Quercus ilex
T_216350	Pinus pinaster
T_216366	Quercus ilex
T_216378	Quercus ilex
T_216380	Quercus ilex
T_216383	Quercus ilex
T_216392	Quercus ilex
T_216396	Quercus ilex
T_216402	Quercus ilex
T_216403	Quercus ilex
T_216407	Quercus ilex
T_216414	Quercus ilex
T_216439	Quercus ilex
T_216455	Quercus ilex
T_216464	Quercus ilex
T_216475	Quercus ilex
T_216483	Quercus ilex
T_216523	Quercus ilex
T_216525	Quercus ilex
T_216535	Pinus pinaster
T_216542	Quercus ilex
T_216545	Quercus ilex
T_216583	Quercus ilex
T_216589	Quercus ilex
T_216613	Quercus ilex
T_216661	Quercus ilex
T_216672	Quercus ilex
T_216712	Quercus ilex
T_216714	Quercus ilex
T_216719	Quercus ilex
T_216723	Quercus ilex
T_216738	Quercus ilex
T_216741	Quercus ilex
T_216750	Quercus ilex
T_216755	Quercus ilex
T_216775	Quercus ilex
T_216783	Quercus ilex
T_216791	Quercus ilex
T_216824	Quercus ilex
T_216890	Quercus ilex
T_216908	Quercus ilex
T_216926	Quercus ilex
T_216938	Quercus ilex
T_216940	Quercus ilex
T_216941	Quercus ilex
T_216946	Quercus ilex
T_216952	Quercus ilex
T_216985	Pinus pinaster
T_216993	Quercus ilex
T_217052	Quercus ilex
T_217072	Pinus pinaster
T_217113	Quercus ilex
T_217148	Quercus ilex
T_217160	Quercus ilex
T_217162	Quercus ilex
T_217181	Pinus pinaster
T_217192	Quercus ilex
T_217196	Quercus ilex
T_217202	Quercus ilex
T_217235	Quercus ilex
T_217260	Quercus ilex
T_217263	Quercus ilex
T_217268	Quercus ilex
T_217284	Quercus ilex
T_217285	Quercus ilex
T_217304	Pinus pinaster
T_217321	Quercus ilex
T_217375	Quercus ilex
T_217376	Pinus pinaster
T_217377	Pinus pinaster
T_217398	Quercus ilex
T_217404	Quercus ilex
T_217405	Quercus ilex
T_217430	Quercus ilex
T_217445	Quercus ilex
T_217466	Quercus ilex
T_217495	Quercus ilex
T_217525	Quercus ilex
T_217532	Quercus ilex
T_217538	Quercus ilex
T_217540	Quercus ilex
T_217542	Pinus pinaster
T_217554	Quercus ilex
T_217564	Quercus ilex
T_217566	Quercus ilex
T_217585	Quercus ilex
T_217587	Quercus ilex
T_217593	Quercus ilex
T_217605	Quercus ilex
T_217635	Quercus ilex
T_217640	Quercus ilex
T_217643	Pinus pinaster
T_217661	Quercus ilex
T_217668	Quercus ilex
T_217670	Quercus ilex
T_217706	Quercus ilex
T_217708	Quercus ilex
T_217713	Quercus ilex
T_217714	Quercus ilex
T_217725	Pinus pinaster
T_217751	Quercus ilex
T_217752	Quercus ilex
T_217753	Quercus ilex
T_217764	Quercus ilex
T_217774	Quercus ilex
T_217789	Pinus pinaster
T_217806	Quercus ilex
T_217822	Quercus ilex
T_217832	Quercus ilex
T_217843	Quercus ilex
T_217917	Quercus ilex
T_217937	Quercus ilex
T_217956	Quercus ilex
T_217957	Quercus ilex
T_218010	Pinus pinaster
T_218024	Quercus ilex
T_218030	Pinus pinaster
T_218032	Quercus ilex
T_218049	Quercus ilex
T_218065	Quercus ilex
T_218090	Quercus ilex
T_218119	Quercus ilex
T_218158	Quercus ilex
T_218159	Quercus ilex
T_218171	Quercus ilex
T_218175	Quercus ilex
T_218179	Quercus ilex
T_218183	Quercus ilex
T_218198	Quercus ilex
T_218220	Quercus ilex
T_218233	Quercus ilex
T_218237	Quercus ilex
T_218260	Pinus pinaster
T_218309	Quercus ilex
T_218323	Pinus pinaster
T_218327	Quercus ilex
T_218334	Quercus ilex
T_218336	Quercus ilex
T_218374	Quercus ilex
T_218381	Quercus ilex
T_218401	Pinus pinaster
T_218412	Quercus ilex
T_218416	Quercus ilex
T_218420	Quercus ilex
T_218421	Quercus ilex
T_218435	Quercus ilex
T_218438	Pinus pinaster
T_218458	Quercus ilex
T_218495	Quercus ilex
T_218502	Quercus ilex
T_218504	Pinus pinaster
T_218510	Quercus ilex
T_218518	Pinus pinaster
T_218523	Quercus ilex
T_218532	Quercus ilex
T_218555	Quercus ilex
T_218598	Quercus ilex
T_218621	Pinus pinaster
T_218631	Quercus ilex
T_218650	Pinus pinaster
T_218686	Pinus pinaster
T_218701	Quercus ilex
T_218706	Quercus ilex
T_218711	Quercus ilex
T_218717	Quercus ilex
T_218740	Quercus ilex
T_218745	Quercus ilex
T_218759	Quercus ilex
T_218784	Fagus sylvatica
T_218817	Pinus pinaster
T_218858	Quercus ilex
T_218879	Pinus pinaster
T_218905	Pinus pinaster
T_218930	Pinus pinaster
T_218944	Quercus ilex
T_218974	Quercus ilex
T_218995	Quercus ilex
T_219013	Quercus ilex
T_219017	Pinus pinaster
T_219018	Quercus ilex
T_219023	Quercus ilex
T_219024	Quercus ilex
T_219034	Quercus ilex
T_219055	Quercus ilex
T_219071	Pinus pinaster
T_219083	Pinus pinaster
T_219094	Quercus ilex
T_219098	Quercus ilex
T_219107	Quercus ilex
T_219115	Quercus ilex
T_219133	Quercus ilex
T_219137	Quercus ilex
T_219163	Quercus ilex
T_219164	Quercus ilex
T_219165	Quercus ilex
T_219173	Quercus ilex
T_219174	Quercus ilex
T_219176	Quercus ilex
T_219180	Quercus ilex
T_219182	Quercus ilex
T_219188	Quercus ilex
T_219223	Quercus ilex
T_219231	Quercus ilex
T_219283	Pinus pinaster
T_219294	Quercus ilex
T_219301	Pinus pinaster
T_219319	Pinus pinaster
T_219326	Pinus pinaster
T_219341	Quercus ilex
T_219361	Pinus pinaster
T_219362	Quercus ilex
T_219365	Quercus ilex
T_219376	Quercus ilex
T_219380	Quercus ilex
T_219392	Pinus pinaster
T_219394	Quercus ilex
T_219423	Quercus ilex
T_219459	Pinus pinaster
T_219486	Quercus ilex
T_219510	Quercus ilex
T_219572	Pinus pinaster
T_219597	Quercus ilex
T_219635	Pinus pinaster
T_219654	Quercus ilex
T_219655	Quercus ilex
T_219664	Quercus ilex
T_219665	Quercus ilex
T_219676	Pinus pinaster
T_219680	Quercus ilex
T_219687	Quercus ilex
T_219692	Quercus ilex
T_219693	Quercus ilex
T_219697	Quercus ilex
T_219700	Quercus ilex
T_219717	Pinus pinaster
T_219722	Pinus pinaster
T_219723	Pinus pinaster
T_219764	Pinus pinaster
T_219772	Quercus ilex
T_219773	Quercus ilex
T_219787	Quercus ilex
T_219789	Quercus ilex
T_219796	Quercus ilex
T_219806	Quercus ilex
T_219842	Quercus ilex
T_219847	Quercus ilex
T_219850	Pinus pinaster
T_219869	Quercus ilex
T_219871	Quercus ilex
T_219904	Quercus ilex
T_219929	Quercus ilex
T_219932	Pinus pinaster
T_219944	Quercus ilex
T_219949	Quercus ilex
T_219985	Quercus ilex
T_220003	Pinus pinaster
T_220032	Quercus ilex
T_220061	Quercus ilex
T_220078	Quercus ilex
T_220085	Quercus ilex
T_220087	Quercus ilex
T_220088	Quercus ilex
T_220090	Quercus ilex
T_220094	Quercus ilex
T_220101	Quercus ilex
T_220154	Pinus pinaster
T_220158	Quercus ilex
T_220165	Quercus ilex
T_220186	Quercus ilex
T_220192	Quercus ilex
T_220211	Quercus ilex
T_220244	Pinus pinaster
T_220245	Quercus ilex
T_220254	Quercus ilex
T_220273	Quercus ilex
T_220286	Pinus pinaster
T_220294	Quercus ilex
T_220337	Quercus ilex
T_220379	Quercus ilex
T_220410	Quercus ilex
T_220428	Quercus ilex
T_220429	Quercus ilex
T_220526	Quercus ilex
T_220527	Quercus ilex
T_220533	Quercus ilex
T_220534	Pinus pinaster
T_220557	Quercus ilex
T_220559	Pinus pinaster
T_220572	Quercus ilex
T_220600	Quercus ilex
T_220609	Quercus ilex
T_220615	Pinus pinaster
T_220618	Pinus pinaster
T_220623	Quercus ilex
T_220636	Quercus ilex
T_220637	Quercus ilex
T_220646	Pinus pinaster
T_220648	Pinus pinaster
T_220660	Pinus pinaster
T_220692	Quercus ilex
T_220709	Quercus ilex
T_220735	Quercus ilex
T_220740	Pinus pinaster
T_220742	Quercus ilex
T_220745	Quercus ilex
T_220750	Quercus ilex
T_220772	Quercus ilex
T_220789	Quercus ilex
T_220799	Quercus ilex
T_220823	Quercus ilex
T_220847	Quercus ilex
T_220865	Quercus ilex
T_220872	Quercus ilex
T_220876	Pinus pinaster
T_220881	Quercus ilex
T_220893	Quercus ilex
T_220895	Quercus ilex
T_220911	Quercus ilex
T_220918	Pinus pinaster
T_220922	Pinus pinaster
T_220927	Quercus ilex
T_220946	Quercus ilex
T_220960	Quercus ilex
T_220980	Quercus ilex
T_220983	Quercus ilex
T_220984	Quercus ilex
T_221023	Fagus sylvatica
T_221034	Pinus pinaster
T_221073	Quercus ilex
T_221076	Pinus pinaster
T_221104	Fagus sylvatica
T_221118	Quercus ilex
T_221125	Fagus sylvatica
T_221130	Fagus sylvatica
T_221193	Pinus pinaster
T_221220	Pinus pinaster
T_221229	Quercus ilex
T_221275	Pinus pinaster
T_221317	Quercus ilex
T_221349	Quercus ilex
T_221351	Quercus ilex
T_221358	Pinus pinaster
T_221361	Pinus pinaster
T_221394	Pinus pinaster
T_221401	Quercus ilex
T_221402	Pinus pinaster
T_221413	Pinus pinaster
T_221424	Quercus ilex
T_221430	Quercus ilex
T_221443	Quercus ilex
T_221447	Quercus ilex
T_221456	Quercus ilex
T_221461	Pinus pinaster
T_221469	Quercus ilex
T_221470	Quercus ilex
T_221496	Quercus ilex
T_221507	Quercus ilex
T_221518	Pinus pinaster
T_221521	Pinus pinaster
T_221544	Fagus sylvatica
T_221545	Quercus ilex
T_221608	Quercus ilex
T_221631	Fagus sylvatica
T_221632	Fagus sylvatica
T_221638	Quercus ilex
T_221680	Pinus pinaster
T_221704	Pinus pinaster
T_221707	Quercus ilex
T_221720	Pinus pinaster
T_221742	Quercus ilex
T_221747	Quercus ilex
T_221750	Quercus ilex
T_221814	Quercus ilex
T_221828	Quercus ilex
T_221837	Pinus pinaster
T_221839	Pinus pinaster
T_221846	Pinus pinaster
T_221860	Quercus ilex
T_221861	Quercus ilex
T_221896	Quercus ilex
T_221904	Quercus ilex
T_221952	Pinus pinaster
T_221957	Quercus ilex
T_221964	Quercus ilex
T_221970	Quercus ilex
T_221973	Pinus pinaster
T_221975	Quercus ilex
T_221985	Pinus pinaster
T_221990	Quercus ilex
T_221999	Quercus ilex
T_222031	Pinus pinaster
T_222044	Pinus pinaster
T_222053	Pinus pinaster
T_222055	Quercus ilex
T_222058	Pinus pinaster
T_222067	Quercus ilex
T_222068	Pinus pinaster
T_222148	Pinus pinaster
T_222156	Pinus pinaster
T_222174	Quercus ilex
T_222180	Quercus ilex
T_222184	Pinus pinaster
T_222187	Pinus pinaster
T_222196	Quercus ilex
T_222200	Quercus ilex
T_222204	Quercus ilex
T_222219	Quercus ilex
T_222294	Pinus pinaster
T_222295	Quercus ilex
T_222296	Quercus ilex
T_222307	Quercus ilex
T_222316	Quercus ilex
T_222343	Pinus pinaster
T_222369	Quercus ilex
T_222396	Quercus ilex
T_222400	Pinus pinaster
T_222426	Quercus ilex
T_222429	Quercus ilex
T_222430	Quercus ilex
T_222431	Quercus ilex
T_222435	Quercus ilex
T_222437	Quercus ilex
T_222456	Pinus pinaster
T_222507	Fagus sylvatica
T_222514	Quercus ilex
T_222542	Quercus ilex
T_222543	Quercus ilex
T_222576	Pinus pinaster
T_222592	Pinus pinaster
T_222608	Quercus ilex
T_222614	Quercus ilex
T_222630	Fagus sylvatica
T_222665	Quercus ilex
T_222671	Fagus sylvatica
T_222738	Pinus pinaster
T_222752	Pinus pinaster
T_222756	Quercus ilex
T_222763	Quercus ilex
T_222776	Pinus pinaster
T_222782	Quercus ilex
T_222800	Quercus ilex
T_222817	Quercus ilex
T_222822	Quercus ilex
T_222842	Quercus ilex
T_222894	Quercus ilex
T_222903	Quercus ilex
T_222976	Quercus ilex
T_222988	Quercus ilex
T_222998	Quercus ilex
T_223000	Pinus pinaster
T_223019	Quercus ilex
T_223038	Quercus ilex
T_223045	Quercus ilex
T_223083	Quercus ilex
T_223107	Quercus ilex
T_223134	Quercus ilex
T_223153	Quercus ilex
T_223171	Quercus ilex
T_223181	Quercus ilex
T_223197	Pinus pinaster
T_223201	Quercus ilex
T_223237	Quercus ilex
T_223255	Fagus sylvatica
T_223294	Pinus pinaster
T_223298	Pinus pinaster
T_223344	Quercus ilex
T_223369	Quercus ilex
T_223415	Pinus pinaster
T_223421	Pinus pinaster
T_223431	Pinus pinaster
T_223453	Pinus pinaster
T_223464	Pinus pinaster
T_223466	Quercus ilex
T_223476	Quercus ilex
T_223477	Quercus ilex
T_223506	Pinus pinaster
T_223507	Pinus pinaster
T_223526	Quercus ilex
T_223533	Pinus pinaster
T_223549	Quercus ilex
T_223574	Quercus ilex
T_223590	Quercus ilex
T_223597	Pinus pinaster
T_223606	Quercus ilex
T_223612	Pinus pinaster
T_223639	Pinus pinaster
T_223661	Quercus ilex
T_223663	Pinus pinaster
T_223668	Quercus ilex
T_223673	Pinus pinaster
T_223685	Quercus ilex
T_223744	Pinus pinaster
T_223748	Quercus ilex
T_223752	Quercus ilex
T_223760	Quercus ilex
T_223813	Pinus pinaster
T_223834	Quercus ilex
T_223887	Quercus ilex
T_223890	Quercus ilex
T_223967	Pinus pinaster
T_224034	Quercus ilex
T_224040	Quercus ilex
T_224046	Quercus ilex
T_224049	Pinus pinaster
T_224096	Quercus ilex
T_224107	Fagus sylvatica
T_224118	Quercus ilex
T_224164	Quercus ilex
T_224190	Quercus ilex
T_224197	Fagus sylvatica
T_224214	Quercus ilex
T_224224	Fagus sylvatica
T_224230	Fagus sylvatica
T_224237	Quercus ilex
T_224271	Pinus pinaster
T_224281	Pinus pinaster
T_224323	Quercus ilex
T_224331	Quercus ilex
T_224340	Quercus ilex
T_224347	Quercus ilex
T_224351	Quercus ilex
T_224358	Quercus ilex
T_224365	Pinus pinaster
T_224366	Pinus pinaster
T_224369	Pinus pinaster
T_224375	Quercus ilex
T_224381	Quercus ilex
T_224398	Pinus pinaster
T_224402	Pinus pinaster
T_224420	Pinus pinaster
T_224426	Quercus ilex
T_224438	Quercus ilex
T_224469	Pinus pinaster
T_224475	Quercus ilex
T_224516	Pinus pinaster
T_224521	Quercus ilex
T_224552	Pinus pinaster
T_224555	Pinus pinaster
T_224581	Pinus pinaster
T_224583	Quercus ilex
T_224621	Quercus ilex
T_224623	Quercus ilex
T_224639	Quercus ilex
T_224643	Quercus ilex
T_224677	Pinus pinaster
T_224682	Quercus ilex
T_224688	Quercus ilex
T_224689	Quercus ilex
T_224716	Quercus ilex
T_224728	Pinus pinaster
T_224758	Quercus ilex
T_224764	Pinus pinaster
T_224772	Pinus pinaster
T_224785	Quercus ilex
T_224794	Quercus ilex
T_224797	Quercus ilex
T_224800	Quercus ilex
T_224832	Quercus ilex
T_224833	Quercus ilex
T_224842	Quercus ilex
T_224852	Quercus ilex
T_224859	Quercus ilex
T_224868	Fagus sylvatica
T_224880	Quercus ilex
T_224935	Quercus ilex
T_224940	Quercus ilex
T_224966	Fagus sylvatica
T_224976	Quercus ilex
T_224991	Quercus ilex
T_224996	Quercus ilex
T_225033	Pinus pinaster
T_225034	Pinus pinaster
T_225061	Quercus ilex
T_225076	Quercus ilex
T_225081	Quercus ilex
T_225089	Fagus sylvatica
T_225103	Pinus pinaster
T_225124	Fagus sylvatica
T_225145	Fagus sylvatica
T_225148	Pinus pinaster
T_225212	Quercus ilex
T_225223	Quercus ilex
T_225254	Quercus ilex
T_225262	Quercus ilex
T_225308	Pinus pinaster
T_225327	Quercus ilex
T_225342	Quercus ilex
T_225362	Quercus ilex
T_225365	Pinus pinaster
T_225372	Quercus ilex
T_225378	Pinus pinaster
T_225379	Quercus ilex
T_225397	Quercus ilex
T_225402	Quercus ilex
T_225403	Quercus ilex
T_225454	Quercus ilex
T_225482	Pinus pinaster
T_225489	Quercus ilex
T_225498	Pinus pinaster
T_225500	Pinus pinaster
T_225501	Pinus pinaster
T_225512	Pinus pinaster
T_225534	Quercus ilex
T_225537	Quercus ilex
T_225541	Quercus ilex
T_225596	Pinus pinaster
T_225604	Quercus ilex
T_225686	Pinus pinaster
T_225698	Fagus sylvatica
T_225724	Pinus pinaster
T_225738	Fagus sylvatica
T_225745	Fagus sylvatica
T_225791	Pinus pinaster
T_225798	Pinus pinaster
T_225805	Quercus ilex
T_225818	Quercus ilex
T_225822	Quercus ilex
T_225832	Quercus ilex
T_225844	Quercus ilex
T_225847	Quercus ilex
T_225858	Pinus pinaster
T_225869	Quercus ilex
T_225874	Quercus ilex
T_225888	Quercus ilex
T_225903	Pinus pinaster
T_225906	Pinus pinaster
T_225909	Quercus ilex
T_225917	Pinus pinaster
T_225923	Quercus ilex
T_225953	Quercus ilex
T_225977	Quercus ilex
T_225984	Quercus ilex
T_225990	Quercus ilex
T_225998	Quercus ilex
T_226028	Pinus pinaster
T_226048	Quercus ilex
T_226052	Quercus ilex
T_226064	Quercus ilex
T_226071	Quercus ilex
T_226075	Pinus pinaster
T_226123	Pinus pinaster
T_226132	Quercus ilex
T_226150	Pinus pinaster
T_226155	Quercus ilex
T_226159	Quercus ilex
T_226163	Quercus ilex
T_226173	Quercus ilex
T_226177	Quercus ilex
T_226178	Fagus sylvatica
T_226179	Quercus ilex
T_226256	Quercus ilex
T_226287	Fagus sylvatica
T_226296	Fagus sylvatica
T_226358	Quercus ilex
T_226381	Quercus ilex
T_226396	Pinus pinaster
T_226421	Quercus ilex
T_226422	Quercus ilex
T_226446	Quercus ilex
T_226457	Pinus pinaster
T_226458	Quercus ilex
T_226464	Quercus ilex
T_226478	Pinus pinaster
T_226479	Quercus ilex
T_226506	Quercus ilex
T_226510	Quercus ilex
T_226517	Pinus pinaster
T_226522	Quercus ilex
T_226571	Fagus sylvatica
T_226598	Pinus pinaster
T_226609	Pinus pinaster
T_226611	Quercus ilex
T_226626	Quercus ilex
T_226630	Quercus ilex
T_226670	Quercus ilex
T_226698	Pinus pinaster
T_226714	Quercus ilex
T_226752	Quercus ilex
T_226763	Quercus ilex
T_226779	Quercus ilex
T_226780	Quercus ilex
T_226792	Pinus pinaster
T_226810	Quercus ilex
T_226836	Quercus ilex
T_226861	Quercus ilex
T_226870	Quercus ilex
T_226880	Pinus pinaster
T_226883	Pinus pinaster
T_226898	Fagus sylvatica
T_226907	Fagus sylvatica
T_226912	Pinus pinaster
T_226944	Quercus ilex
T_226984	Quercus ilex
T_227085	Fagus sylvatica
T_227123	Pinus pinaster
T_227128	Quercus ilex
T_227131	Quercus ilex
T_227151	Quercus ilex
T_227158	Quercus ilex
T_227187	Quercus ilex
T_227217	Quercus ilex
T_227263	Pinus pinaster
T_227270	Pinus pinaster
T_227281	Quercus ilex
T_227282	Quercus ilex
T_227320	Quercus ilex
T_227326	Pinus pinaster
T_227373	Quercus ilex
T_227386	Quercus ilex
T_227404	Quercus ilex
T_227449	Quercus ilex
T_227503	Quercus ilex
T_227507	Pinus pinaster
T_227510	Quercus ilex
T_227514	Pinus pinaster
T_227571	Quercus ilex
T_227588	Fagus sylvatica
T_227592	Quercus ilex
T_227598	Pinus pinaster
T_227627	Fagus sylvatica
T_227637	Fagus sylvatica
T_227638	Fagus sylvatica
T_227656	Fagus sylvatica
T_227721	Quercus ilex
T_227743	Quercus ilex
T_227760	Quercus ilex
T_227820	Quercus ilex
T_227822	Quercus ilex
T_227827	Pinus pinaster
T_227835	Quercus ilex
T_227854	Pinus pinaster
T_227875	Pinus pinaster
T_227888	Pinus pinaster
T_227933	Quercus ilex
T_227988	Quercus ilex
T_227999	Pinus pinaster
T_228007	Quercus ilex
T_228012	Quercus ilex
T_228013	Quercus ilex
T_228040	Quercus ilex
T_228041	Pinus pinaster
T_228043	Quercus ilex
T_228076	Quercus ilex
T_228124	Quercus ilex
T_228136	Quercus ilex
T_228143	Quercus ilex
T_228160	Pinus pinaster
T_228198	Pinus pinaster
T_228242	Quercus ilex
T_228243	Fagus sylvatica
T_228244	Quercus ilex
T_228264	Pinus pinaster
T_228276	Quercus ilex
T_228318	Quercus ilex
T_228378	Quercus ilex
T_228383	Fagus sylvatica
T_228388	Pinus pinaster
T_228405	Fagus sylvatica
T_228481	Pinus pinaster
T_228487	Quercus ilex
T_228510	Quercus ilex
T_228517	Quercus ilex
T_228528	Pinus pinaster
T_228554	Quercus ilex
T_228581	Pinus pinaster
T_228627	Quercus ilex
T_228640	Quercus ilex
T_228643	Quercus ilex
T_228644	Pinus pinaster
T_228652	Quercus ilex
T_228658	Quercus ilex
T_228664	Quercus ilex
T_228670	Quercus ilex
T_228686	Quercus ilex
T_228717	Pinus pinaster
T_228732	Quercus ilex
T_228736	Quercus ilex
T_228738	Pinus pinaster
T_228762	Fagus sylvatica
T_228776	Quercus ilex
T_228794	Quercus ilex
T_228855	Fagus sylvatica
T_228866	Pinus pinaster
T_228881	Quercus ilex
T_228898	Fagus sylvatica
T_228931	Pinus pinaster
T_228933	Pinus pinaster
T_228951	Quercus ilex
T_228973	Quercus ilex
T_228976	Quercus ilex
T_228991	Quercus ilex
T_228999	Quercus ilex
T_229002	Pinus pinaster
T_229028	Quercus ilex
T_229037	Pinus pinaster
T_229049	Quercus ilex
T_229060	Quercus ilex
T_229067	Quercus ilex
T_229068	Quercus ilex
T_229076	Pinus pinaster
T_229087	Quercus ilex
T_229134	Pinus pinaster
T_229140	Quercus ilex
T_229144	Quercus ilex
T_229244	Quercus ilex
T_229247	Pinus pinaster
T_229258	Quercus ilex
T_229283	Quercus ilex
T_229291	Quercus ilex
T_229293	Quercus ilex
T_229294	Quercus ilex
T_229318	Pinus pinaster
T_229323	Quercus ilex
T_229324	Quercus ilex
T_229334	Pinus pinaster
T_229342	Quercus ilex
T_229347	Quercus ilex
T_229355	Quercus ilex
T_229356	Pinus pinaster
T_229360	Quercus ilex
T_229382	Pinus pinaster
T_229383	Pinus pinaster
T_229388	Quercus ilex
T_229429	Quercus ilex
T_229431	Quercus ilex
T_229436	Pinus pinaster
T_229458	Quercus ilex
T_229463	Quercus ilex
T_229489	Quercus ilex
T_229490	Quercus ilex
T_229509	Quercus ilex
T_229519	Quercus ilex
T_229521	Quercus ilex
T_229522	Pinus pinaster
T_229523	Pinus pinaster
T_229525	Quercus ilex
T_229557	Quercus ilex
T_229573	Fagus sylvatica
T_229582	Quercus ilex
T_229600	Fagus sylvatica
T_229666	Quercus ilex
T_229689	Fagus sylvatica
T_229718	Quercus ilex
T_229775	Quercus ilex
T_229783	Quercus ilex
T_229785	Quercus ilex
T_229798	Pinus pinaster
T_229803	Quercus ilex
T_229811	Pinus pinaster
T_229858	Quercus ilex
T_229862	Pinus pinaster
T_229867	Pinus pinaster
T_229875	Pinus pinaster
T_229892	Quercus ilex
T_229896	Quercus ilex
T_229909	Quercus ilex
T_229914	Quercus ilex
T_229935	Quercus ilex
T_229950	Pinus pinaster
T_229953	Quercus ilex
T_229959	Pinus pinaster
T_229973	Pinus pinaster
T_229990	Quercus ilex
T_229993	Quercus ilex
T_230020	Quercus ilex
T_230023	Quercus ilex
T_230044	Quercus ilex
T_230067	Quercus ilex
T_230069	Quercus ilex
T_230131	Quercus ilex
T_230164	Pinus pinaster
T_230200	Quercus ilex
T_230203	Quercus ilex
T_230268	Fagus sylvatica
T_230290	Fagus sylvatica
T_230307	Pinus pinaster
T_230333	Pinus pinaster
T_230341	Pinus pinaster
T_230358	Quercus ilex
T_230386	Fagus sylvatica
T_230408	Pinus pinaster
T_230411	Pinus pinaster
T_230442	Pinus pinaster
T_230456	Pinus pinaster
T_230464	Pinus pinaster
T_230467	Quercus ilex
T_230482	Pinus pinaster
T_230514	Quercus ilex
T_230532	Quercus ilex
T_230550	Pinus pinaster
T_230593	Quercus ilex
T_230600	Quercus ilex
T_230623	Quercus ilex
T_230636	Pinus pinaster
T_230660	Quercus ilex
T_230661	Quercus ilex
T_230662	Quercus ilex
T_230691	Quercus ilex
T_230720	Pinus pinaster
T_230731	Quercus ilex
T_230780	Quercus ilex
T_230794	Quercus ilex
T_230840	Quercus ilex
T_230859	Quercus ilex
T_230876	Pinus pinaster
T_230891	Fagus sylvatica
T_230902	Pinus pinaster
T_230936	Pinus pinaster
T_230943	Pinus pinaster
T_230969	Quercus ilex
T_230984	Quercus ilex
T_230995	Quercus ilex
T_231007	Quercus ilex
T_231015	Quercus ilex
T_231048	Quercus ilex
T_231050	Pinus pinaster
T_231059	Quercus ilex
T_231082	Quercus ilex
T_231103	Quercus ilex
T_231123	Quercus ilex
T_231146	Quercus ilex
T_231170	Quercus ilex
T_231177	Quercus ilex
T_231182	Pinus pinaster
