tree_id	species
T_215438	Quercus ilex
T_215502	Quercus ilex
T_215508	Quercus ilex
T_215511	Quercus ilex
T_215514	Quercus ilex
T_215527	Quercus ilex
T_215529	Quercus ilex
T_215544	Quercus ilex
T_215553	Quercus ilex
T_215559	Quercus ilex
T_215564	Quercus ilex
T_215601	Quercus ilex
T_215617	Quercus ilex
T_215623	Quercus ilex
T_215654	Quercus ilex
T_215662	Quercus ilex
T_215683	Quercus ilex
T_215688	Quercus ilex
T_215689	Quercus ilex
T_215704	Quercus ilex
T_215715	Quercus ilex
T_215717	Quercus ilex
T_215783	Quercus ilex
T_215799	Quercus ilex
T_215800	Quercus ilex
T_215893	Quercus ilex
T_215903	Quercus ilex
T_215913	Quercus ilex
T_215916	Quercus ilex
T_215936	Quercus ilex
T_215937	Quercus ilex
T_215948	Quercus ilex
T_215964	Quercus ilex
T_215974	Quercus ilex
T_215985	Quercus ilex
T_215988	Quercus ilex
T_216017	Quercus ilex
T_216021	Quercus ilex
T_216029	Quercus ilex
T_216033	Quercus ilex
T_216043	Quercus ilex
T_216044	Quercus ilex
T_216047	Quercus ilex
T_216053	Quercus ilex
T_216092	Quercus ilex
T_216098	Quercus ilex
T_216163	Quercus ilex
T_216171	Quercus ilex
T_216173	Quercus ilex
T_216177	Quercus ilex
T_216197	Quercus ilex
T_216231	Quercus ilex
T_216233	Quercus ilex
T_216246	Quercus ilex
T_216256	Quercus ilex
T_216259	Quercus ilex
T_216279	Quercus ilex
T_216280	Quercus ilex
T_216284	Quercus ilex
T_216292	Quercus ilex
T_216293	Quercus ilex
T_216297	Quercus ilex
T_216312	Quercus ilex
T_216326	Quercus ilex
T_216337	Quercus ilex
T_216350	Quercus ilex
T_216366	Quercus ilex
T_216378	Quercus ilex
T_216380	Quercus ilex
T_216383	Quercus ilex
T_216392	Quercus ilex
T_216396	Quercus ilex
T_216402	Quercus ilex
T_216403	Quercus ilex
T_216407	Quercus ilex
T_216414	Quercus ilex
T_216439	Quercus ilex
T_216455	Quercus ilex
T_216464	Quercus ilex
T_216475	Quercus ilex
T_216483	Quercus ilex
T_216523	Quercus ilex
T_216525	Quercus ilex
T_216535	Quercus ilex
T_216542	Quercus ilex
T_216545	Quercus ilex
T_216583	Quercus ilex
T_216589	Quercus ilex
T_216613	Quercus ilex
T_216661	Quercus ilex
T_216672	Quercus ilex
T_216712	Quercus ilex
T_216714	Quercus ilex
T_216719	Quercus ilex
T_216723	Quercus ilex
T_216738	Quercus ilex
T_216741	Quercus ilex
T_216750	Quercus ilex
T_216755	Quercus ilex
T_216775	Quercus ilex
T_216783	Quercus ilex
T_216791	Quercus ilex
T_216824	Quercus ilex
T_216890	Quercus ilex
T_216908	Quercus ilex
T_216926	Quercus ilex
T_216938	Quercus ilex
T_216940	Quercus ilex
T_216941	Quercus ilex
T_216946	Quercus ilex
T_216952	Quercus ilex
T_216985	Quercus ilex
T_216993	Quercus ilex
T_217052	Quercus ilex
T_217072	Quercus ilex
T_217113	Quercus ilex
T_217148	Quercus ilex
T_217160	Quercus ilex
T_217162	Quercus ilex
T_217181	Quercus ilex
T_217192	Quercus ilex
T_217196	Quercus ilex
T_217202	Quercus ilex
T_217235	Quercus ilex
T_217260	Quercus ilex
T_217263	Quercus ilex
T_217268	Quercus ilex
T_217284	Quercus ilex
T_217285	Quercus ilex
T_217304	Quercus ilex
T_217321	Quercus ilex
T_217375	Quercus ilex
T_217376	Quercus ilex
T_217377	Quercus ilex
T_217398	Quercus ilex
T_217404	Quercus ilex
T_217405	Quercus ilex
T_217430	Quercus ilex
T_217445	Quercus ilex
T_217466	Quercus ilex
T_217495	Quercus ilex
T_217525	Quercus ilex
T_217532	Quercus ilex
T_217538	Quercus ilex
T_217540	Quercus ilex
T_217542	Quercus ilex
T_217554	Quercus ilex
T_217564	Quercus ilex
T_217566	Quercus ilex
T_217585	Quercus ilex
T_217587	Quercus ilex
T_217593	Quercus ilex
T_217605	Quercus ilex
T_217635	Quercus ilex
T_217640	Quercus ilex
T_217643	Quercus ilex
T_217661	Quercus ilex
T_217668	Quercus ilex
T_217670	Quercus ilex
T_217706	Quercus ilex
T_217708	Quercus ilex
T_217713	Quercus ilex
T_217714	Quercus ilex
T_217725	Quercus ilex
T_217751	Quercus ilex
T_217752	Quercus ilex
T_217753	Quercus ilex
T_217764	Quercus ilex
T_217774	Quercus ilex
T_217789	Quercus ilex
T_217806	Quercus ilex
T_217822	Quercus ilex
T_217832	Quercus ilex
T_217843	Quercus ilex
T_217917	Quercus ilex
T_217937	Quercus ilex
T_217956	Quercus ilex
T_217957	Quercus ilex
T_218010	Quercus ilex
T_218024	Quercus ilex
T_218030	Quercus ilex
T_218032	Quercus ilex
T_218049	Quercus ilex
T_218065	Quercus ilex
T_218090	Quercus ilex
T_218119	Quercus ilex
T_218158	Quercus ilex
T_218159	Quercus ilex
T_218171	Quercus ilex
T_218175	Quercus ilex
T_218179	Quercus ilex
T_218183	Quercus ilex
T_218198	Quercus ilex
T_218220	Quercus ilex
T_218233	Quercus ilex
T_218237	Quercus ilex
T_218260	Quercus ilex
T_218309	Quercus ilex
T_218323	Quercus ilex
T_218327	Quercus ilex
T_218334	Quercus ilex
T_218336	Quercus ilex
T_218374	Quercus ilex
T_218381	Quercus ilex
T_218401	Quercus ilex
T_218412	Quercus ilex
T_218416	Quercus ilex
T_218420	Quercus ilex
T_218421	Quercus ilex
T_218435	Quercus ilex
T_218438	Quercus ilex
T_218458	Quercus ilex
T_218495	Quercus ilex
T_218502	Quercus ilex
T_218504	Quercus ilex
T_218510	Quercus ilex
T_218518	Quercus ilex
T_218523	Quercus ilex
T_218532	Quercus ilex
T_218555	Quercus ilex
T_218598	Quercus ilex
T_218621	Quercus ilex
T_218631	Quercus ilex
T_218650	Quercus ilex
T_218686	Quercus ilex
T_218701	Quercus ilex
T_218706	Quercus ilex
T_218711	Quercus ilex
T_218717	Quercus ilex
T_218740	Quercus ilex
T_218745	Quercus ilex
T_218759	Quercus ilex
T_218784	Quercus ilex
T_218817	Quercus ilex
T_218858	Quercus ilex
T_218879	Quercus ilex
T_218905	Quercus ilex
T_218930	Quercus ilex
T_218944	Quercus ilex
T_218974	Quercus ilex
T_218995	Quercus ilex
T_219013	Quercus ilex
T_219017	Quercus ilex
T_219018	Quercus ilex
T_219023	Quercus ilex
T_219024	Quercus ilex
T_219034	Quercus ilex
T_219055	Quercus ilex
T_219071	Quercus ilex
T_219083	Quercus ilex
T_219094	Quercus ilex
T_219098	Quercus ilex
T_219107	Quercus ilex
T_219115	Quercus ilex
T_219133	Quercus ilex
T_219137	Quercus ilex
T_219163	Quercus ilex
T_219164	Quercus ilex
T_219165	Quercus ilex
T_219173	Quercus ilex
T_219174	Quercus ilex
T_219176	Quercus ilex
T_219180	Quercus ilex
T_219182	Quercus ilex
T_219188	Quercus ilex
T_219223	Quercus ilex
T_219231	Quercus ilex
T_219283	Quercus ilex
T_219294	Quercus ilex
T_219301	Quercus ilex
T_219319	Quercus ilex
T_219326	Quercus ilex
T_219341	Quercus ilex
T_219361	Quercus ilex
T_219362	Quercus ilex
T_219365	Quercus ilex
T_219376	Quercus ilex
T_219380	Quercus ilex
T_219392	Quercus ilex
T_219394	Quercus ilex
T_219423	Quercus ilex
T_219459	Quercus ilex
T_219486	Quercus ilex
T_219510	Quercus ilex
T_219572	Quercus ilex
T_219597	Quercus ilex
T_219635	Quercus ilex
T_219654	Quercus ilex
T_219655	Quercus ilex
T_219664	Quercus ilex
T_219665	Quercus ilex
T_219676	Quercus ilex
T_219680	Quercus ilex
T_219687	Quercus ilex
T_219692	Quercus ilex
T_219693	Quercus ilex
T_219697	Quercus ilex
T_219700	Quercus ilex
T_219717	Quercus ilex
T_219722	Quercus ilex
T_219723	Quercus ilex
T_219764	Quercus ilex
T_219772	Quercus ilex
T_219773	Quercus ilex
T_219787	Quercus ilex
T_219789	Quercus ilex
T_219796	Quercus ilex
T_219806	Quercus ilex
T_219842	Quercus ilex
T_219847	Quercus ilex
T_219850	Quercus ilex
T_219869	Quercus ilex
T_219871	Quercus ilex
T_219904	Quercus ilex
T_219929	Quercus ilex
T_219932	Quercus ilex
T_219944	Quercus ilex
T_219949	Quercus ilex
T_219985	Quercus ilex
T_220003	Quercus ilex
T_220032	Quercus ilex
T_220061	Quercus ilex
T_220078	Quercus ilex
T_220085	Quercus ilex
T_220087	Quercus ilex
T_220088	Quercus ilex
T_220090	Quercus ilex
T_220094	Quercus ilex
T_220101	Quercus ilex
T_220154	Quercus ilex
T_220158	Quercus ilex
T_220165	Quercus ilex
T_220186	Quercus ilex
T_220192	Quercus ilex
T_220211	Quercus ilex
T_220244	Quercus ilex
T_220245	Quercus ilex
T_220254	Quercus ilex
T_220273	Quercus ilex
T_220286	Quercus ilex
T_220294	Quercus ilex
T_220337	Quercus ilex
T_220379	Quercus ilex
T_220410	Quercus ilex
T_220428	Quercus ilex
T_220429	Quercus ilex
T_220526	Quercus ilex
T_220527	Quercus ilex
T_220533	Quercus ilex
T_220534	Quercus ilex
T_220557	Quercus ilex
T_220559	Quercus ilex
T_220572	Quercus ilex
T_220600	Quercus ilex
T_220609	Quercus ilex
T_220615	Quercus ilex
T_220618	Quercus ilex
T_220623	Quercus ilex
T_220636	Quercus ilex
T_220637	Quercus ilex
T_220646	Quercus ilex
T_220648	Quercus ilex
T_220660	Quercus ilex
T_220692	Quercus ilex
T_220709	Quercus ilex
T_220735	Quercus ilex
T_220740	Quercus ilex
T_220742	Quercus ilex
T_220745	Quercus ilex
T_220750	Quercus ilex
T_220772	Quercus ilex
T_220789	Quercus ilex
T_220799	Quercus ilex
T_220823	Quercus ilex
T_220847	Quercus ilex
T_220865	Quercus ilex
T_220872	Quercus ilex
T_220876	Quercus ilex
T_220881	Quercus ilex
T_220893	Quercus ilex
T_220895	Quercus ilex
T_220911	Quercus ilex
T_220918	Quercus ilex
T_220922	Quercus ilex
T_220927	Quercus ilex
T_220946	Quercus ilex
T_220960	Quercus ilex
T_220980	Quercus ilex
T_220983	Quercus ilex
T_220984	Quercus ilex
T_221023	Quercus ilex
T_221034	Quercus ilex
T_221073	Quercus ilex
T_221076	Quercus ilex
T_221104	Quercus ilex
T_221118	Quercus ilex
T_221125	Quercus ilex
T_221130	Quercus ilex
T_221193	Quercus ilex
T_221220	Quercus ilex
T_221229	Quercus ilex
T_221275	Quercus ilex
T_221317	Quercus ilex
T_221349	Quercus ilex
T_221351	Quercus ilex
T_221358	Quercus ilex
T_221361	Quercus ilex
T_221394	Quercus ilex
T_221401	Quercus ilex
T_221402	Quercus ilex
T_221413	Quercus ilex
T_221424	Quercus ilex
T_221430	Quercus ilex
T_221443	Quercus ilex
T_221447	Quercus ilex
T_221456	Quercus ilex
T_221461	Quercus ilex
T_221469	Quercus ilex
T_221470	Quercus ilex
T_221496	Quercus ilex
T_221507	Quercus ilex
T_221518	Quercus ilex
T_221521	Quercus ilex
T_221544	Quercus ilex
T_221545	Quercus ilex
T_221608	Quercus ilex
T_221631	Quercus ilex
T_221632	Quercus ilex
T_221638	Quercus ilex
T_221680	Quercus ilex
T_221704	Quercus ilex
T_221707	Quercus ilex
T_221720	Quercus ilex
T_221742	Quercus ilex
T_221747	Quercus ilex
T_221750	Quercus ilex
T_221814	Quercus ilex
T_221828	Quercus ilex
T_221837	Quercus ilex
T_221839	Quercus ilex
T_221846	Quercus ilex
T_221860	Quercus ilex
T_221861	Quercus ilex
T_221896	Quercus ilex
T_221904	Quercus ilex
T_221952	Quercus ilex
T_221957	Quercus ilex
T_221964	Quercus ilex
T_221970	Quercus ilex
T_221973	Quercus ilex
T_221975	Quercus ilex
T_221985	Quercus ilex
T_221990	Quercus ilex
T_221999	Quercus ilex
T_222031	Quercus ilex
T_222044	Quercus ilex
T_222053	Quercus ilex
T_222055	Quercus ilex
T_222058	Quercus ilex
T_222067	Quercus ilex
T_222068	Quercus ilex
T_222148	Quercus ilex
T_222156	Quercus ilex
T_222174	Quercus ilex
T_222180	Quercus ilex
T_222184	Quercus ilex
T_222187	Quercus ilex
T_222196	Quercus ilex
T_222200	Quercus ilex
T_222204	Quercus ilex
T_222219	Quercus ilex
T_222294	Quercus ilex
T_222295	Quercus ilex
T_222296	Quercus ilex
T_222307	Quercus ilex
T_222316	Quercus ilex
T_222343	Quercus ilex
T_222369	Quercus ilex
T_222396	Quercus ilex
T_222400	Quercus ilex
T_222426	Quercus ilex
T_222429	Quercus ilex
T_222430	Quercus ilex
T_222431	Quercus ilex
T_222435	Quercus ilex
T_222437	Quercus ilex
T_222456	Quercus ilex
T_222507	Quercus ilex
T_222514	Quercus ilex
T_222542	Quercus ilex
T_222543	Quercus ilex
T_222576	Quercus ilex
T_222592	Quercus ilex
T_222608	Quercus ilex
T_222614	Quercus ilex
T_222630	Quercus ilex
T_222665	Quercus ilex
T_222671	Quercus ilex
T_222738	Quercus ilex
T_222752	Quercus ilex
T_222756	Quercus ilex
T_222763	Quercus ilex
T_222776	Quercus ilex
T_222782	Quercus ilex
T_222800	Quercus ilex
T_222817	Quercus ilex
T_222822	Quercus ilex
T_222842	Quercus ilex
T_222894	Quercus ilex
T_222903	Quercus ilex
T_222976	Quercus ilex
T_222988	Quercus ilex
T_222998	Quercus ilex
T_223000	Quercus ilex
T_223019	Quercus ilex
T_223038	Quercus ilex
T_223045	Quercus ilex
T_223083	Quercus ilex
T_223107	Quercus ilex
T_223134	Quercus ilex
T_223153	Quercus ilex
T_223171	Quercus ilex
T_223181	Quercus ilex
T_223197	Quercus ilex
T_223201	Quercus ilex
T_223237	Quercus ilex
T_223255	Quercus ilex
T_223294	Quercus ilex
T_223298	Quercus ilex
T_223344	Quercus ilex
T_223369	Quercus ilex
T_223415	Quercus ilex
T_223421	Quercus ilex
T_223431	Quercus ilex
T_223453	Quercus ilex
T_223464	Quercus ilex
T_223466	Quercus ilex
T_223476	Quercus ilex
T_223477	Quercus ilex
T_223506	Quercus ilex
T_223507	Quercus ilex
T_223526	Quercus ilex
T_223533	Quercus ilex
T_223549	Quercus ilex
T_223574	Quercus ilex
T_223590	Quercus ilex
T_223597	Quercus ilex
T_223606	Quercus ilex
T_223612	Quercus ilex
T_223639	Quercus ilex
T_223661	Quercus ilex
T_223663	Quercus ilex
T_223668	Quercus ilex
T_223673	Quercus ilex
T_223685	Quercus ilex
T_223744	Quercus ilex
T_223748	Quercus ilex
T_223752	Quercus ilex
T_223760	Quercus ilex
T_223813	Quercus ilex
T_223834	Quercus ilex
T_223887	Quercus ilex
T_223890	Quercus ilex
T_223967	Quercus ilex
T_224034	Quercus ilex
T_224040	Quercus ilex
T_224046	Quercus ilex
T_224049	Quercus ilex
T_224096	Quercus ilex
T_224107	Quercus ilex
T_224118	Quercus ilex
T_224164	Quercus ilex
T_224190	Quercus ilex
T_224197	Quercus ilex
T_224214	Quercus ilex
T_224224	Quercus ilex
T_224230	Quercus ilex
T_224237	Quercus ilex
T_224271	Quercus ilex
T_224281	Quercus ilex
T_224323	Quercus ilex
T_224331	Quercus ilex
T_224340	Quercus ilex
T_224347	Quercus ilex
T_224351	Quercus ilex
T_224358	Quercus ilex
T_224365	Quercus ilex
T_224366	Quercus ilex
T_224369	Quercus ilex
T_224375	Quercus ilex
T_224381	Quercus ilex
T_224398	Quercus ilex
T_224402	Quercus ilex
T_224420	Quercus ilex
T_224426	Quercus ilex
T_224438	Quercus ilex
T_224469	Quercus ilex
T_224475	Quercus ilex
T_224516	Quercus ilex
T_224521	Quercus ilex
T_224552	Quercus ilex
T_224555	Quercus ilex
T_224581	Quercus ilex
T_224583	Quercus ilex
T_224621	Quercus ilex
T_224623	Quercus ilex
T_224639	Quercus ilex
T_224643	Quercus ilex
T_224677	Quercus ilex
T_224682	Quercus ilex
T_224688	Quercus ilex
T_224689	Quercus ilex
T_224716	Quercus ilex
T_224728	Quercus ilex
T_224758	Quercus ilex
T_224764	Quercus ilex
T_224772	Quercus ilex
T_224785	Quercus ilex
T_224794	Quercus ilex
T_224797	Quercus ilex
T_224800	Quercus ilex
T_224832	Quercus ilex
T_224833	Quercus ilex
T_224842	Quercus ilex
T_224852	Quercus ilex
T_224859	Quercus ilex
T_224868	Quercus ilex
T_224880	Quercus ilex
T_224935	Quercus ilex
T_224940	Quercus ilex
T_224966	Quercus ilex
T_224976	Quercus ilex
T_224991	Quercus ilex
T_224996	Quercus ilex
T_225033	Quercus ilex
T_225034	Quercus ilex
T_225061	Quercus ilex
T_225076	Quercus ilex
T_225081	Quercus ilex
T_225089	Quercus ilex
T_225103	Quercus ilex
T_225124	Quercus ilex
T_225145	Quercus ilex
T_225148	Quercus ilex
T_225212	Quercus ilex
T_225223	Quercus ilex
T_225254	Quercus ilex
T_225262	Quercus ilex
T_225308	Quercus ilex
T_225327	Quercus ilex
T_225342	Quercus ilex
T_225362	Quercus ilex
T_225365	Quercus ilex
T_225372	Quercus ilex
T_225378	Quercus ilex
T_225379	Quercus ilex
T_225397	Quercus ilex
T_225402	Quercus ilex
T_225403	Quercus ilex
T_225454	Quercus ilex
T_225482	Quercus ilex
T_225489	Quercus ilex
T_225498	Quercus ilex
T_225500	Quercus ilex
T_225501	Quercus ilex
T_225512	Quercus ilex
T_225534	Quercus ilex
T_225537	Quercus ilex
T_225541	Quercus ilex
T_225596	Quercus ilex
T_225604	Quercus ilex
T_225686	Quercus ilex
T_225698	Quercus ilex
T_225724	Quercus ilex
T_225738	Quercus ilex
T_225745	Quercus ilex
T_225791	Quercus ilex
T_225798	Quercus ilex
T_225805	Quercus ilex
T_225818	Quercus ilex
T_225822	Quercus ilex
T_225832	Quercus ilex
T_225844	Quercus ilex
T_225847	Quercus ilex
T_225858	Quercus ilex
T_225869	Quercus ilex
T_225874	Quercus ilex
T_225888	Quercus ilex
T_225903	Quercus ilex
T_225906	Quercus ilex
T_225909	Quercus ilex
T_225917	Quercus ilex
T_225923	Quercus ilex
T_225953	Quercus ilex
T_225977	Quercus ilex
T_225984	Quercus ilex
T_225990	Quercus ilex
T_225998	Quercus ilex
T_226028	Quercus ilex
T_226048	Quercus ilex
T_226052	Quercus ilex
T_226064	Quercus ilex
T_226071	Quercus ilex
T_226075	Quercus ilex
T_226123	Quercus ilex
T_226132	Quercus ilex
T_226150	Quercus ilex
T_226155	Quercus ilex
T_226159	Quercus ilex
T_226163	Quercus ilex
T_226173	Quercus ilex
T_226177	Quercus ilex
T_226178	Quercus ilex
T_226179	Quercus ilex
T_226256	Quercus ilex
T_226287	Quercus ilex
T_226296	Quercus ilex
T_226358	Quercus ilex
T_226381	Quercus ilex
T_226396	Quercus ilex
T_226421	Quercus ilex
T_226422	Quercus ilex
T_226446	Quercus ilex
T_226457	Quercus ilex
T_226458	Quercus ilex
T_226464	Quercus ilex
T_226478	Quercus ilex
T_226479	Quercus ilex
T_226506	Quercus ilex
T_226510	Quercus ilex
T_226517	Quercus ilex
T_226522	Quercus ilex
T_226571	Quercus ilex
T_226598	Quercus ilex
T_226609	Quercus ilex
T_226611	Quercus ilex
T_226626	Quercus ilex
T_226630	Quercus ilex
T_226670	Quercus ilex
T_226698	Quercus ilex
T_226714	Quercus ilex
T_226752	Quercus ilex
T_226763	Quercus ilex
T_226779	Quercus ilex
T_226780	Quercus ilex
T_226792	Quercus ilex
T_226810	Quercus ilex
T_226836	Quercus ilex
T_226861	Quercus ilex
T_226870	Quercus ilex
T_226880	Quercus ilex
T_226883	Quercus ilex
T_226898	Quercus ilex
T_226907	Quercus ilex
T_226912	Quercus ilex
T_226944	Quercus ilex
T_226984	Quercus ilex
T_227085	Quercus ilex
T_227123	Quercus ilex
T_227128	Quercus ilex
T_227131	Quercus ilex
T_227151	Quercus ilex
T_227158	Quercus ilex
T_227187	Quercus ilex
T_227217	Quercus ilex
T_227263	Quercus ilex
T_227270	Quercus ilex
T_227281	Quercus ilex
T_227282	Quercus ilex
T_227320	Quercus ilex
T_227326	Quercus ilex
T_227373	Quercus ilex
T_227386	Quercus ilex
T_227404	Quercus ilex
T_227449	Quercus ilex
T_227503	Quercus ilex
T_227507	Quercus ilex
T_227510	Quercus ilex
T_227514	Quercus ilex
T_227571	Quercus ilex
T_227588	Quercus ilex
T_227592	Quercus ilex
T_227598	Quercus ilex
T_227627	Quercus ilex
T_227637	Quercus ilex
T_227638	Quercus ilex
T_227656	Quercus ilex
T_227721	Quercus ilex
T_227743	Quercus ilex
T_227760	Quercus ilex
T_227820	Quercus ilex
T_227822	Quercus ilex
T_227827	Quercus ilex
T_227835	Quercus ilex
T_227854	Quercus ilex
T_227875	Quercus ilex
T_227888	Quercus ilex
T_227933	Quercus ilex
T_227988	Quercus ilex
T_227999	Quercus ilex
T_228007	Quercus ilex
T_228012	Quercus ilex
T_228013	Quercus ilex
T_228040	Quercus ilex
T_228041	Quercus ilex
T_228043	Quercus ilex
T_228076	Quercus ilex
T_228124	Quercus ilex
T_228136	Quercus ilex
T_228143	Quercus ilex
T_228160	Quercus ilex
T_228198	Quercus ilex
T_228242	Quercus ilex
T_228243	Quercus ilex
T_228244	Quercus ilex
T_228264	Quercus ilex
T_228276	Quercus ilex
T_228318	Quercus ilex
T_228378	Quercus ilex
T_228383	Quercus ilex
T_228388	Quercus ilex
T_228405	Quercus ilex
T_228481	Quercus ilex
T_228487	Quercus ilex
T_228510	Quercus ilex
T_228517	Quercus ilex
T_228528	Quercus ilex
T_228554	Quercus ilex
T_228581	Quercus ilex
T_228627	Quercus ilex
T_228640	Quercus ilex
T_228643	Quercus ilex
T_228644	Quercus ilex
T_228652	Quercus ilex
T_228658	Quercus ilex
T_228664	Quercus ilex
T_228670	Quercus ilex
T_228686	Quercus ilex
T_228717	Quercus ilex
T_228732	Quercus ilex
T_228736	Quercus ilex
T_228738	Quercus ilex
T_228762	Quercus ilex
T_228776	Quercus ilex
T_228794	Quercus ilex
T_228855	Quercus ilex
T_228866	Quercus ilex
T_228881	Quercus ilex
T_228898	Quercus ilex
T_228931	Quercus ilex
T_228933	Quercus ilex
T_228951	Quercus ilex
T_228973	Quercus ilex
T_228976	Quercus ilex
T_228991	Quercus ilex
T_228999	Quercus ilex
T_229002	Quercus ilex
T_229028	Quercus ilex
T_229037	Quercus ilex
T_229049	Quercus ilex
T_229060	Quercus ilex
T_229067	Quercus ilex
T_229068	Quercus ilex
T_229076	Quercus ilex
T_229087	Quercus ilex
T_229134	Quercus ilex
T_229140	Quercus ilex
T_229144	Quercus ilex
T_229244	Quercus ilex
T_229247	Quercus ilex
T_229258	Quercus ilex
T_229283	Quercus ilex
T_229291	Quercus ilex
T_229293	Quercus ilex
T_229294	Quercus ilex
T_229318	Quercus ilex
T_229323	Quercus ilex
T_229324	Quercus ilex
T_229334	Quercus ilex
T_229342	Quercus ilex
T_229347	Quercus ilex
T_229355	Quercus ilex
T_229356	Quercus ilex
T_229360	Quercus ilex
T_229382	Quercus ilex
T_229383	Quercus ilex
T_229388	Quercus ilex
T_229429	Quercus ilex
T_229431	Quercus ilex
T_229436	Quercus ilex
T_229458	Quercus ilex
T_229463	Quercus ilex
T_229489	Quercus ilex
T_229490	Quercus ilex
T_229509	Quercus ilex
T_229519	Quercus ilex
T_229521	Quercus ilex
T_229522	Quercus ilex
T_229523	Quercus ilex
T_229525	Quercus ilex
T_229557	Quercus ilex
T_229573	Quercus ilex
T_229582	Quercus ilex
T_229600	Quercus ilex
T_229666	Quercus ilex
T_229689	Quercus ilex
T_229718	Quercus ilex
T_229775	Quercus ilex
T_229783	Quercus ilex
T_229785	Quercus ilex
T_229798	Quercus ilex
T_229803	Quercus ilex
T_229811	Quercus ilex
T_229858	Quercus ilex
T_229862	Quercus ilex
T_229867	Quercus ilex
T_229875	Quercus ilex
T_229892	Quercus ilex
T_229896	Quercus ilex
T_229909	Quercus ilex
T_229914	Quercus ilex
T_229935	Quercus ilex
T_229950	Quercus ilex
T_229953	Quercus ilex
T_229959	Quercus ilex
T_229973	Quercus ilex
T_229990	Quercus ilex
T_229993	Quercus ilex
T_230020	Quercus ilex
T_230023	Quercus ilex
T_230044	Quercus ilex
T_230067	Quercus ilex
T_230069	Quercus ilex
T_230131	Quercus ilex
T_230164	Quercus ilex
T_230200	Quercus ilex
T_230203	Quercus ilex
T_230268	Quercus ilex
T_230290	Quercus ilex
T_230307	Quercus ilex
T_230333	Quercus ilex
T_230341	Quercus ilex
T_230358	Quercus ilex
T_230386	Quercus ilex
T_230408	Quercus ilex
T_230411	Quercus ilex
T_230442	Quercus ilex
T_230456	Quercus ilex
T_230464	Quercus ilex
T_230467	Quercus ilex
T_230482	Quercus ilex
T_230514	Quercus ilex
T_230532	Quercus ilex
T_230550	Quercus ilex
T_230593	Quercus ilex
T_230600	Quercus ilex
T_230623	Quercus ilex
T_230636	Quercus ilex
T_230660	Quercus ilex
T_230661	Quercus ilex
T_230662	Quercus ilex
T_230691	Quercus ilex
T_230720	Quercus ilex
T_230731	Quercus ilex
T_230780	Quercus ilex
T_230794	Quercus ilex
T_230840	Quercus ilex
T_230859	Quercus ilex
T_230876	Quercus ilex
T_230891	Quercus ilex
T_230902	Quercus ilex
T_230936	Quercus ilex
T_230943	Quercus ilex
T_230969	Quercus ilex
T_230984	Quercus ilex
T_230995	Quercus ilex
T_231007	Quercus ilex
T_231015	Quercus ilex
T_231048	Quercus ilex
T_231050	Quercus ilex
T_231059	Quercus ilex
T_231082	Quercus ilex
T_231103	Quercus ilex
T_231123	Quercus ilex
T_231146	Quercus ilex
T_231170	Quercus ilex
T_231177	Quercus ilex
T_231182	Quercus ilex
T_231189	Quercus ilex
T_231198	Quercus ilex
T_231217	Quercus ilex
T_231268	Quercus ilex
T_231278	Quercus ilex
T_231292	Quercus ilex
T_231337	Quercus ilex
T_231345	Quercus ilex
T_231354	Quercus ilex
T_231378	Quercus ilex
T_231392	Quercus ilex
T_231445	Quercus ilex
T_231448	Quercus ilex
T_231452	Quercus ilex
T_231454	Quercus ilex
T_231456	Quercus ilex
T_231481	Quercus ilex
T_231482	Quercus ilex
T_231483	Quercus ilex
T_231487	Quercus ilex
T_231520	Quercus ilex
T_231529	Quercus ilex
T_231530	Quercus ilex
T_231553	Quercus ilex
T_231569	Quercus ilex
T_231577	Quercus ilex
T_231623	Quercus ilex
T_231674	Quercus ilex
T_231722	Quercus ilex
T_231734	Quercus ilex
T_231735	Quercus ilex
T_231761	Quercus ilex
T_231776	Quercus ilex
T_231777	Quercus ilex
T_231782	Quercus ilex
T_231783	Quercus ilex
T_231789	Quercus ilex
T_231791	Quercus ilex
T_231793	Quercus ilex
T_231796	Quercus ilex
T_231811	Quercus ilex
T_231812	Quercus ilex
T_231842	Quercus ilex
T_231860	Quercus ilex
T_231886	Quercus ilex
T_231897	Quercus ilex
T_231900	Quercus ilex
T_231920	Quercus ilex
T_231921	Quercus ilex
T_231950	Quercus ilex
T_231951	Quercus ilex
T_231953	Quercus ilex
T_232072	Quercus ilex
T_232167	Quercus ilex
T_232175	Quercus ilex
T_232188	Quercus ilex
T_232197	Quercus ilex
T_232265	Quercus ilex
T_232277	Quercus ilex
T_232286	Quercus ilex
T_232287	Quercus ilex
T_232292	Quercus ilex
T_232309	Quercus ilex
T_232328	Quercus ilex
T_232339	Quercus ilex
T_232340	Quercus ilex
T_232346	Quercus ilex
T_232350	Quercus ilex
T_232357	Quercus ilex
T_232371	Quercus ilex
T_232379	Quercus ilex
T_232390	Quercus ilex
T_232392	Quercus ilex
T_232394	Quercus ilex
T_232396	Quercus ilex
T_232398	Quercus ilex
T_232445	Quercus ilex
T_232474	Quercus ilex
T_232484	Quercus ilex
T_232525	Quercus ilex
T_232555	Quercus ilex
T_232559	Quercus ilex
T_232565	Quercus ilex
T_232578	Quercus ilex
T_232609	Quercus ilex
T_232612	Quercus ilex
T_232618	Quercus ilex
T_232671	Quercus ilex
